文献列表,数据排序,名称,杂志名称,年份,classify,monomer1,monomer1(wt%),monomer2,monomer2(wt%),单体材料3,"比例
(wt%)",单体材料4,"比例
(wt%)",Frontal Velocity(cm/min),Frontal Temperature(℃),环境温度(℃),催化剂,"用量
(wt%)",抑制剂,"用量
(wt%)",交联剂,"用量
(wt%)",initiator1,initiator1(wt%),initiator2,initiator2(wt%),引发时间(min),"Pot life
适用期(h)",degree of curing(%),"能量输入
(J)","反应焓
(J/g)","粘度
(mPa.s)","诱导期
(min)",断裂伸长率(%),"硬度
(MPa)",弹性模量(MPa),断裂强度(MPa),Tensile strength(MPa),"拉伸模量
(MPa)",拉伸应力(MPa),"弯曲强度
(MPa)","弯曲模量
(MPa)","压缩强度
(MPa)","压缩模量
(MPa)","抗张强度
(MPa)","抗压强度
(KPa)","储能模量
(MPa)","损耗模量
(MPa)","降低模量
(MPa)","剪切强度
(MPa)","切线模量
（kPa）","冲击强度
(MPa)",Young's modulus(MPa),介电常数,"介电损耗
tan","电导率
（mS/m）","光敏性
（%）",glass transition temperature（℃）,平衡溶胀比ESR（%）,"不同pH溶胀比
（%）",pH,不同时间溶胀比（%）,"时间
（h）",不同温度溶胀比（%）,"温度
（C）","3D打印长度
（mm）","3D打印速度
（mm/s）",备注1,备注2,引发体系,引发方式
30,422,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,44,1-dodecanethiol,15,Polygloss 90,41,,,1.7,161.9,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,烙铁加热
30,423,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,38.09 ,1-dodecanethiol,20.91 ,Polygloss 90,41,,,1.8,162,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,424,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,41.6,Trithiol,17.4,Polygloss 90,41,,,1.9,137.4,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,425,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,41.39 ,Trithiol,17.61 ,Polygloss 90,41,,,2,134.8,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,426,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,48.71 ,1-heptanethiol,10.29 ,Polygloss 90,41,,,2.3,146.1,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,427,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPEOTA,44,Trithiol,6.5,Polygloss 90,41,,,2.4,117,,,,,,,,BPO,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,428,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPEOTA,44,Trithiol,6,Polygloss 90,41,,,2.5,152,,,,,,,,BPO,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,429,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,43.8,Trithiol,15.2,Polygloss 90,41,,,2.6,141,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,430,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,44.28 ,Trithiol,14.72 ,Polygloss 90,41,,,2.7,140.9,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,431,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,49,1-dodecanethiol,10,Polygloss 90,41,,,3.1,169.1,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,432,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,51.52 ,1-heptanethiol,7.48 ,Polygloss 90,41,,,3.1,162.3,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,433,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,42.84 ,1-dodecanethiol,16.16 ,Polygloss 90,41,,,3.1,168.7,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,434,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPEOTA,44,Trithiol,5,Polygloss 90,41,,,3.1,162,,,,,,,,BPO,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,435,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,41,dodecylacrylate,59,,,,,3.1,167.9,,,,,,,,BPO,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,436,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,41,dodecylacrylate,59,,,,,3.4,172.5,,,,,,,,BPO,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,437,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPEOTA,44,Trithiol,0,Polygloss 90,41,,,3.7,193,,,,,,,,BPO,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,438,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,48.8,Trithiol,10.2,Polygloss 90,41,,,4.3,170.9,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,439,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,49.19 ,Trithiol,9.81 ,Polygloss 90,41,,,4.4,170.9,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,440,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,53.88 ,1-heptanethiol,5.12 ,Polygloss 90,41,,,5.1,189.6,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,441,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,54,1-dodecanethiol,5,Polygloss 90,41,,,5.8,188.1,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,442,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,51.11 ,1-dodecanethiol,7.89 ,Polygloss 90,41,,,5.8,187.6,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,443,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,52.6,Trithiol,6.4,Polygloss 90,41,,,6.1,190.1,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,444,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,51.4,Trithiol,7.6,Polygloss 90,41,,,6.1,193,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,445,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,52.69 ,Trithiol,6.31 ,Polygloss 90,41,,,6.1,189.7,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,446,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,51.47 ,Trithiol,7.53 ,Polygloss 90,41,,,6.1,190.9,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,447,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,55.8,Trithiol,3.2,Polygloss 90,41,,,8.3,209.2,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,448,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,55.67 ,Trithiol,3.33 ,Polygloss 90,41,,,8.3,208.7,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,449,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,41,dodecylacrylate,59,,,,,8.4,202.8,,,,,,,,BPO,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,450,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,41,dodecylacrylate,59,,,,,8.5,214.6,,,,,,,,BPO,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,451,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,57.4,Trithiol,1.6,Polygloss 90,41,,,8.8,218.8,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,452,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,57.17 ,Trithiol,1.83 ,Polygloss 90,41,,,8.8,217.6,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,453,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,41,dodecylacrylate,59,,,,,13.7,207,,,,,,,,BPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,454,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,59,Trithiol,0,Polygloss 90,41,,,13.9,207,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,455,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,59.00 ,1-heptanethiol,0.00 ,Polygloss 90,41,,,13.9,207,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,456,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,59.00 ,1-dodecanethiol,0.00 ,Polygloss 90,41,,,13.9,207,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,457,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,59,1-dodecanethiol,0,Polygloss 90,41,,,14,,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,458,"Effects of Thiols, Lithium Chloride, and Ethoxylated Monomers on the Frontal Polymerization of a Triacrylate",JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,59,Trithiol,0,Polygloss 90,41,,,14.1,,,,,,,,,BPO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三甲基丙烷三丙烯酸酯(TMPTA-n)；过氧化苯甲酰(BPO)；1-庚硫醇1-heptanethiol；三硫醇trithiol；十二硫醇1-dodecanethiol；十二烷基丙烯酸酯dodecyl acrylate,,热引发体系,
31,459,Frontal polymerizations carried out in deep-eutectic mixtures providing both the monomers and the polymerization mediumw,CHEMICAL COMMUNICATIONS,2011,,MAA,55.1,CCl,44.9,,,,,0.66,100,,,,,,EGDMA,0.82 ,BPO,2.02 ,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130℃油浴
31,460,Frontal polymerizations carried out in deep-eutectic mixtures providing both the monomers and the polymerization mediumw,CHEMICAL COMMUNICATIONS,2011,,AA,45.1,CCl,54.9,,,,,0.9,102,,,,,,EGDMA,2.82 ,BPO,0.49 ,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,461,Frontal polymerizations carried out in deep-eutectic mixtures providing both the monomers and the polymerization mediumw,CHEMICAL COMMUNICATIONS,2011,,AA,45.1,CCl,54.9,,,,,1.02,120,,,,,,EGDMA,0.71 ,BPO,0.49 ,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,462,Frontal polymerizations carried out in deep-eutectic mixtures providing both the monomers and the polymerization mediumw,CHEMICAL COMMUNICATIONS,2011,,AA,45.1,CCl,54.9,,,,,1.2,105,,,,,,EGDMA,5.65 ,BPO,0.49 ,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,463,Frontal polymerizations carried out in deep-eutectic mixtures providing both the monomers and the polymerization mediumw,CHEMICAL COMMUNICATIONS,2011,,AA,45.1,CCl,54.9,,,,,1.26,105,,,,,,EGDMA,1.41 ,BPO,0.25 ,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,丙烯酸(AA)或甲基丙烯酸(MAA)和氯化胆碱(CCl),,热引发体系,
31,464,Frontal polymerizations carried out in deep-eutectic mixtures providing both the monomers and the polymerization mediumw,CHEMICAL COMMUNICATIONS,2011,,AA,45.1,CCl,54.9,,,,,1.68,125,,,,,,EGDMA,1.41 ,BPO,0.49 ,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,465,Frontal polymerizations carried out in deep-eutectic mixtures providing both the monomers and the polymerization mediumw,CHEMICAL COMMUNICATIONS,2011,,AA,45.1,CCl,54.9,,,,,1.74,137,,,,,,EGDMA,1.41 ,BPO,0.99 ,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,466,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.50 ,MDR,0.50 ,,,,,0.63,140,,,,,,,,BPO,1.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,烙铁加热
32,467,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.2,MDR,0.8,,,,,0.68,150,,,,,,,,BPO,0.25 ,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21,,,,,,,,,,2-(4-(4-硝基苯)二氮基)苯基氨基)甲基丙烯酸乙酯(MDR-1)与聚乙二醇二丙烯酸酯(PEGDA),玻璃试管中(16cm长，16mm内径)，,热引发体系,
32,468,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.2,MDR,0.8,,,,,1,158,,,,,,,,BPO,0.50 ,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24,,,,,,,,,,,,,
32,469,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.75 ,MDR,0.25 ,,,,,1,159.1,,,,,,,,BPO,1.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,470,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.90 ,MDR,0.10 ,,,,,1.05,161.9,,,,,,,,BPO,1.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,471,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.95 ,MDR,0.05 ,,,,,1.06,158.2,,,,,,,,BPO,1.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,472,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.97 ,MDR,0.03 ,,,,,1.16,158.2,,,,,,,,BPO,1.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,473,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.99 ,MDR,0.01 ,,,,,1.21,161.9,,,,,,,,BPO,1.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,474,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.2,MDR,0.8,,,,,1.32,161,,,,,,,,BPO,1.00 ,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,
32,475,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.2,MDR,0.8,,,,,1.4,158,,,,,,,,BPO,1.96 ,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25,,,,,,,,,,,,,
32,476,Synthesis and Characterization of Poly(ethylene glycol) Diacrylate Copolymers Containing Azobenzene Groups Prepared by Frontal Polymerization,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2011,acrylate,PEGDA,99.2,MDR,0.8,,,,,1.9,168,,,,,,,,BPO,2.96 ,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26,,,,,,,,,,,,,
33,477,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,90,SiO2,10,,,,,0.03,22.3,,,,,,,,B-950,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,烙铁加热
33,478,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,90,SiO2,10,,,,,0.03,22.3,,,,,,,,B-950,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,479,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,85,SiO2,15,,,,,0.4,167.5,,,,,,,,B-110,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,480,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,80,SiO2,20,,,,,0.41,163,,,,,,,,B-950,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,481,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,85,SiO2,15,,,,,0.5,195.9,,,,,,,,B-950,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,482,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,80,Kaolin,20,,,,,0.52,196.7,,,,,,,,B-950,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,483,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,45,Kaolin,55,,,,,0.58,174.8,,,,,,,,B-950,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,484,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,90,SiO2,10,,,,,0.6,181.7,,,,,,,,B-110,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,485,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,85,Kaolin,15,,,,,0.61,181.3,,,,,,,,B-110,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,486,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,80,Kaolin,20,,,,,0.63,168.1,,,,,,,,B-110,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,487,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,45,Kaolin,55,,,,,0.63,179.6,,,,,,,,B-110,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,488,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,90,SiO2,10,,,,,0.66,218.9,,,,,,,,B-950,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,489,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,60,Kaolin,40,,,,,0.66,212.1,,,,,,,,B-950,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,490,Frontal Cationic Curing of Epoxy Resins,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2010,epoxy,TMPTE,60,Kaolin,40,,,,,0.66,182,,,,,,,,B-950,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
